task,cluster_unit,split_regime,seed,metric,point_estimate,bootstrap_mean,bootstrap_sd,q025,q500,q975,n_records,n_clusters,bootstrap_reps,finite_bootstrap_reps
T1_pdc50_reg,source_patent_id,pub,20260816,spearman,0.1722052256101197,0.17868568232117582,0.11439682733276729,-0.04367314965445251,0.178312167052266,0.4044919085267217,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,pub,20260817,mae,0.8416814733148593,0.8508444535064305,0.11916387811862099,0.6549009751789776,0.8344769896230526,1.109240330726601,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,pub,20260817,rmse,1.1503674055456905,1.1480709642439442,0.17309891035687505,0.8551262721253483,1.1358716510943518,1.5054809159065707,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,pub,20260817,r2,-0.5040570128388238,-0.5434612799865399,0.18734093989318223,-0.979210804365399,-0.530633097165762,-0.21553106164202937,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,pub,20260817,spearman,0.02300105888046502,0.017701900947604553,0.1152814538612244,-0.18953470230810826,0.013971187019908834,0.24966475226503476,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260815,mae,0.768994612896454,0.7831753518399257,0.12450161822840057,0.5903963773433042,0.7679581910249089,1.0683126340098836,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260815,rmse,1.0907678555916929,1.0925650879099467,0.19931056096078992,0.7863072786865106,1.0819050301909114,1.536803842203155,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260815,r2,-0.3522463725193057,-0.3829481817811796,0.2045093236336533,-0.8285762591179913,-0.36872668327061775,-0.008805602212582432,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260815,spearman,0.16039411297243766,0.15931842492814413,0.12072306628491711,-0.0833603028901261,0.15579765336498297,0.39542339791799264,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260816,mae,0.7883342274800355,0.8018411131892726,0.12867579983465635,0.6041076188486798,0.783356463686832,1.0903786924835068,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260816,rmse,1.1094125601932163,1.1092214723600187,0.19622555692197738,0.8092691780960366,1.0829900177302556,1.5569171624264626,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260816,r2,-0.3988698823998631,-0.42694108127260005,0.2195078736915505,-0.8935060386135353,-0.404485125232664,-0.06432656746503669,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260816,spearman,0.11321916538922276,0.12355668051038393,0.1135428493994261,-0.11015564665613561,0.12991181552305647,0.33225050319567706,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260817,mae,0.8124644874877782,0.8228981929256445,0.11988772910732803,0.6302478647299988,0.8051574571785696,1.0885801737411727,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260817,rmse,1.1274970686035721,1.1277243844016402,0.18639980373857284,0.8361141811232761,1.118464593273444,1.5245348824603133,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260817,r2,-0.4448474836967147,-0.47523839838194454,0.2003189767347223,-0.9368824395999633,-0.4586162247178174,-0.14246610452739955,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,random,20260817,spearman,0.09198112794990787,0.09355275798507565,0.09469677675581303,-0.10829453776455288,0.10002991401985545,0.26966159493145364,2132,46,1000,1000
T1_pdc50_reg,source_patent_id,scaffold,20260815,mae,0.8384052744003585,0.8548230098789531,0.12603391721953183,0.6656654498772895,0.8345806360358436,1.1487188560796011,2132,46,1000,1000
